BacDive_ID,Name,Oxygen,Gram,Tolerance
,Desulfocarbo indianensis,anaerobe,NI,Anaerobes
,Desulfocella halophila,anaerobe,NI,Anaerobes
,Desulfococcus biacutus,anaerobe,NI,Anaerobes
,Desulfococcus multivorans,anaerobe,NI,Anaerobes
,Desulfofaba fastidiosa,anaerobe,NI,Anaerobes
,Desulfofaba hansenii,anaerobe,NI,Anaerobes
,Desulfofustis glycolicus,anaerobe,NI,Anaerobes
,Desulfoglaeba alkanexedens,anaerobe,NI,Anaerobes
,Desulfohalobium utahense,anaerobe,NI,Anaerobes
,Desulfomicrobium aestuarii,anaerobe,NI,Anaerobes
,Desulfomicrobium apsheronum,anaerobe,NI,Anaerobes
,Desulfomicrobium baculatum,anaerobe,NI,Anaerobes
,Desulfomicrobium escambiense,anaerobe,NI,Anaerobes
,Desulfomicrobium macestii,anaerobe,NI,Anaerobes
,Desulfomicrobium norvegicum,anaerobe,NI,Anaerobes
,Desulfomicrobium orale,anaerobe,NI,Anaerobes
,Desulfomicrobium salsuginis,anaerobe,NI,Anaerobes
,Desulfomicrobium thermophilum,anaerobe,NI,Anaerobes
,Desulfomonile tiedjei,anaerobe,NI,Anaerobes
,Desulfonatronobacter acetoxydans,anaerobe,NI,Anaerobes
,Desulfonatronospira delicata,anaerobe,NI,Anaerobes
,Desulfonatronospira thiodismutans,anaerobe,NI,Anaerobes
,Desulfonatronovibrio halophilus,anaerobe,NI,Anaerobes
,Desulfonatronovibrio magnus,anaerobe,NI,Anaerobes
,Desulfonatronovibrio thiodismutans,anaerobe,NI,Anaerobes
,Desulfonatronum alkalitolerans,anaerobe,NI,Anaerobes
,Desulfonatronum buryatense,anaerobe,NI,Anaerobes
,Desulfonatronum lacustre,anaerobe,NI,Anaerobes
,Desulfonatronum thioautotrophicum,anaerobe,NI,Anaerobes
,Desulfonatronum thiosulfatophilum,anaerobe,NI,Anaerobes
,Desulfonatronum zhilinae,anaerobe,NI,Anaerobes
,Desulfonauticus autotrophicus,anaerobe,NI,Anaerobes
,Desulfonauticus submarinus,anaerobe,NI,Anaerobes
,Desulfonema ishimotonii,anaerobe,NI,Anaerobes
,Desulfonispora thiosulfatigenes,anaerobe,NI,Anaerobes
,Desulfoplanes formicivorans,anaerobe,NI,Anaerobes
,Desulfoprunum benzoelyticum,anaerobe,NI,Anaerobes
,Desulforegula conservatrix,anaerobe,NI,Anaerobes
,Desulforhabdus amnigena,anaerobe,NI,Anaerobes
,Desulforhopalus singaporensis,anaerobe,NI,Anaerobes
,Desulforhopalus vacuolatus,anaerobe,NI,Anaerobes
,Desulfosarcina cetonica,anaerobe,NI,Anaerobes
,Desulfosarcina ovata,anaerobe,NI,Anaerobes
,Desulfosarcina variabilis,anaerobe,NI,Anaerobes
,Desulfosoma profundi,anaerobe,NI,Anaerobes
,Desulfospira joergensenii,anaerobe,NI,Anaerobes
,Desulfosporosinus acididurans,anaerobe,NI,Anaerobes
,Desulfosporosinus acidiphilus,anaerobe,NI,Anaerobes
,Desulfosporosinus auripigmenti,anaerobe,NI,Anaerobes
,Desulfosporosinus lacus,anaerobe,NI,Anaerobes
,Desulfosporosinus meridiei,anaerobe,NI,Anaerobes
,Desulfosporosinus orientis,anaerobe,NI,Anaerobes
,Desulfosporosinus youngiae,anaerobe,NI,Anaerobes
,Desulfothermus naphthae,anaerobe,NI,Anaerobes
,Desulfothermus okinawensis,anaerobe,NI,Anaerobes
,Desulfotignum balticum,anaerobe,NI,Anaerobes
,Desulfotignum phosphitoxidans,anaerobe,NI,Anaerobes
,Desulfotomaculum acetoxidans,anaerobe,NI,Anaerobes
,Desulfotomaculum aeronauticum,anaerobe,NI,Anaerobes
,Desulfotomaculum alkaliphilum,anaerobe,NI,Anaerobes
,Desulfotomaculum australicum,anaerobe,NI,Anaerobes
,Desulfotomaculum geothermicum,anaerobe,NI,Anaerobes
,Desulfotomaculum gibsoniae,anaerobe,NI,Anaerobes
,Desulfotomaculum guttoideum,anaerobe,NI,Anaerobes
,Desulfotomaculum halophilum,anaerobe,NI,Anaerobes
,Desulfotomaculum kuznetsovii,anaerobe,NI,Anaerobes
,Desulfotomaculum luciae,anaerobe,NI,Anaerobes
,Desulfotomaculum putei,anaerobe,NI,Anaerobes
,Desulfotomaculum ruminis,anaerobe,NI,Anaerobes
,Desulfotomaculum sapomandens,anaerobe,NI,Anaerobes
,Desulfotomaculum solfataricum,anaerobe,NI,Anaerobes
,Desulfotomaculum thermoacetoxidans,anaerobe,NI,Anaerobes
,Desulfotomaculum thermobenzoicum subsp. thermobenzoicum,anaerobe,NI,Anaerobes
,Desulfotomaculum thermobenzoicum subsp. thermosyntrophicum,anaerobe,NI,Anaerobes
,Desulfotomaculum thermocisternum,anaerobe,NI,Anaerobes
,Desulfotomaculum thermosapovorans,anaerobe,NI,Anaerobes
,Desulfotomaculum thermosubterraneum,anaerobe,NI,Anaerobes
,Desulfovermiculus halophilus,anaerobe,NI,Anaerobes
,Desulfovibrio aerotolerans,anaerobe,NI,Anaerobes
,Desulfovibrio africanus subsp. africanus,anaerobe,NI,Anaerobes
,Desulfovibrio africanus subsp. uniflagellum,anaerobe,NI,Anaerobes
,Desulfovibrio alcoholivorans,anaerobe,NI,Anaerobes
,Desulfovibrio alkalitolerans,anaerobe,NI,Anaerobes
,Desulfovibrio aminophilus,anaerobe,NI,Anaerobes
,Desulfovibrio biadhensis,anaerobe,NI,Anaerobes
,Desulfovibrio bizertensis,anaerobe,NI,Anaerobes
,Desulfovibrio brasiliensis,anaerobe,NI,Anaerobes
,Desulfovibrio burkinensis,anaerobe,NI,Anaerobes
,Desulfovibrio capillatus,anaerobe,NI,Anaerobes
,Desulfovibrio cuneatus,anaerobe,NI,Anaerobes
,Desulfovibrio desulfuricans,anaerobe,NI,Anaerobes
,Desulfovibrio ferrophilus,anaerobe,NI,Anaerobes
,Desulfovibrio fructosivorans,anaerobe,NI,Anaerobes
,Desulfovibrio gabonensis,anaerobe,NI,Anaerobes
,Desulfovibrio giganteus,anaerobe,NI,Anaerobes
,Desulfovibrio halophilus,anaerobe,NI,Anaerobes
,Desulfovibrio hydrothermalis,anaerobe,NI,Anaerobes
,Desulfovibrio indonesiensis,anaerobe,NI,Anaerobes
,Desulfovibrio inopinatus,anaerobe,NI,Anaerobes
,Desulfovibrio intestinalis,anaerobe,NI,Anaerobes
,Desulfovibrio lacusfryxellense,anaerobe,NI,Anaerobes
,Desulfovibrio legallii,anaerobe,NI,Anaerobes
,Desulfovibrio litoralis,anaerobe,NI,Anaerobes
,Desulfovibrio longus,anaerobe,NI,Anaerobes
,Desulfovibrio magneticus,anaerobe,NI,Anaerobes
,Desulfovibrio mexicanus,anaerobe,NI,Anaerobes
,Desulfovibrio oxamicus,anaerobe,NI,Anaerobes
,Desulfovibrio oxyclinae,anaerobe,NI,Anaerobes
,Desulfovibrio piger,anaerobe,NI,Anaerobes
,Desulfovibrio senezii,anaerobe,NI,Anaerobes
,Desulfovibrio simplex,anaerobe,NI,Anaerobes
,Desulfovibrio singaporenus,anaerobe,NI,Anaerobes
,Desulfovibrio sulfodismutans,anaerobe,NI,Anaerobes
,Desulfovibrio termitidis,anaerobe,NI,Anaerobes
,Desulfovibrio vietnamensis,anaerobe,NI,Anaerobes
,Desulfovibrio vulgaris,anaerobe,NI,Anaerobes
,Desulfovibrio zosterae,anaerobe,NI,Anaerobes
,Desulfovirga adipica,anaerobe,NI,Anaerobes
,Desulfurella acetivorans,anaerobe,NI,Anaerobes
,Desulfurella kamchatkensis,anaerobe,NI,Anaerobes
,Desulfurella multipotens,anaerobe,NI,Anaerobes
,Desulfurella propionica,anaerobe,NI,Anaerobes
,Desulfuribacillus alkaliarsenatis,anaerobe,NI,Anaerobes
,Desulfurispira natronophila,anaerobe,NI,Anaerobes
,Desulfurispirillum alkaliphilum,anaerobe,NI,Anaerobes
,Desulfurivibrio alkaliphilus,anaerobe,NI,Anaerobes
,Desulfurobacterium atlanticum,anaerobe,NI,Anaerobes
,Desulfurobacterium pacificum,anaerobe,NI,Anaerobes
,Desulfurobacterium thermolithotrophum,anaerobe,NI,Anaerobes
,Desulfurococcus mucosus,anaerobe,NI,Anaerobes
,Desulfuromonas acetexigens,anaerobe,NI,Anaerobes
,Desulfuromonas acetoxidans,anaerobe,NI,Anaerobes
,Desulfuromonas carbonis,anaerobe,NI,Anaerobes
,Desulfuromonas chloroethenica,anaerobe,NI,Anaerobes
,Desulfuromonas michiganensis,anaerobe,NI,Anaerobes
,Desulfuromonas palmitatis,anaerobe,NI,Anaerobes
,Desulfuromonas thiophila,anaerobe,NI,Anaerobes
,Desulfuromusa bakii,anaerobe,NI,Anaerobes
,Desulfuromusa kysingii,anaerobe,NI,Anaerobes
,Desulfuromusa succinoxidans,anaerobe,NI,Anaerobes
,Dethiobacter alkaliphilus,anaerobe,NI,Anaerobes
,Dethiosulfovibrio acidaminovorans,anaerobe,NI,Anaerobes
,Dethiosulfovibrio marinus,anaerobe,NI,Anaerobes
,Dethiosulfovibrio peptidovorans,anaerobe,NI,Anaerobes
,Dethiosulfovibrio russensis,anaerobe,NI,Anaerobes
,Dialister invisus,anaerobe,NI,Anaerobes
,Dialister pneumosintes,anaerobe,NI,Anaerobes
,Dichelobacter nodosus,anaerobe,NI,Anaerobes
,Dorea formicigenerans,anaerobe,NI,Anaerobes
,Dorea longicatena,anaerobe,NI,Anaerobes
,Dysgonomonas macrotermitis,anaerobe,NI,Anaerobes
,Ectothiorhodospira marina,anaerobe,NI,Anaerobes
,Ectothiorhodospira mobilis,anaerobe,NI,Anaerobes
,Ectothiorhodospira shaposhnikovii,anaerobe,NI,Anaerobes
,Eggerthella lenta,anaerobe,NI,Anaerobes
,Eggerthella sinensis,anaerobe,NI,Anaerobes
,Eggerthia catenaformis,anaerobe,NI,Anaerobes
,Eisenbergiella tayi,anaerobe,NI,Anaerobes
,Enorma massiliensis,obligate anaerobe,NI,Anaerobes
,Enterobacter oryzae,facultative anaerobe,NI,Anaerobes
,Enterorhabdus muris,anaerobe,NI,Anaerobes
,Ercella succinigenes,anaerobe,NI,Anaerobes
,Erysipelothrix larvae,anaerobe,NI,Anaerobes
,Eubacterium aggregans,anaerobe,NI,Anaerobes
,Eubacterium barkeri,anaerobe,NI,Anaerobes
,Eubacterium brachy,anaerobe,NI,Anaerobes
,Eubacterium budayi,anaerobe,NI,Anaerobes
,Eubacterium callanderi,anaerobe,NI,Anaerobes
,Eubacterium cellulosolvens,anaerobe,NI,Anaerobes
,Eubacterium combesii,anaerobe,NI,Anaerobes
,Eubacterium dolichum,anaerobe,NI,Anaerobes
,Eubacterium eligens,anaerobe,NI,Anaerobes
,Eubacterium hallii,anaerobe,NI,Anaerobes
,Eubacterium minutum,anaerobe,NI,Anaerobes
,Eubacterium multiforme,anaerobe,NI,Anaerobes
,Eubacterium nitritogenes,anaerobe,NI,Anaerobes
,Eubacterium nodatum,anaerobe,NI,Anaerobes
,Eubacterium oxidoreducens,anaerobe,NI,Anaerobes
,Eubacterium ramulus,anaerobe,NI,Anaerobes
,Eubacterium siraeum,anaerobe,NI,Anaerobes
,Eubacterium tenue,anaerobe,NI,Anaerobes
,Eubacterium tortuosum,anaerobe,NI,Anaerobes
,Eubacterium ventriosum,anaerobe,NI,Anaerobes
,Extibacter muris,anaerobe,NI,Anaerobes
,Ezakiella peruensis,anaerobe,NI,Anaerobes
,Faecalicoccus acidiformans,obligate anaerobe,NI,Anaerobes
,Faecalicoccus pleomorphus,anaerobe,NI,Anaerobes
,Faecalitalea cylindroides,anaerobe,NI,Anaerobes
,Falsiporphyromonas endometrii,anaerobe,NI,Anaerobes
,Ferroglobus placidus,anaerobe,NI,Anaerobes
,Fervidicoccus fontis,anaerobe,NI,Anaerobes
,Fervidobacterium gondwanense,anaerobe,NI,Anaerobes
,Fervidobacterium islandicum,anaerobe,NI,Anaerobes
,Fervidobacterium pennivorans,anaerobe,NI,Anaerobes
,Fervidobacterium riparium,anaerobe,NI,Anaerobes
,Filifactor villosus,anaerobe,NI,Anaerobes
,Finegoldia magna,anaerobe,NI,Anaerobes
,Flavobacterium succinicans,facultative anaerobe,NI,Anaerobes
,Flavonifractor plautii,anaerobe,NI,Anaerobes
,Flexistipes sinusarabici,anaerobe,NI,Anaerobes
,Formivibrio citricus,anaerobe,NI,Anaerobes
,Frisingicoccus caecimuris,anaerobe,NI,Anaerobes
,Fusibacter bizertensis,anaerobe,NI,Anaerobes
,Fusibacter fontis,anaerobe,NI,Anaerobes
,Fusibacter paucivorans,anaerobe,NI,Anaerobes
,Fusibacter tunisiensis,anaerobe,NI,Anaerobes
,Fusobacterium canifelinum,anaerobe,NI,Anaerobes
,Fusobacterium equinum,anaerobe,NI,Anaerobes
,Fusobacterium gonidiaformans,anaerobe,NI,Anaerobes
,Fusobacterium mortiferum,anaerobe,NI,Anaerobes
,Fusobacterium necrophorum subsp. funduliforme,anaerobe,NI,Anaerobes
,Fusobacterium necrophorum subsp. necrophorum,anaerobe,NI,Anaerobes
,Fusobacterium nucleatum subsp. nucleatum,anaerobe,NI,Anaerobes
,Fusobacterium nucleatum subsp. polymorphum,anaerobe,NI,Anaerobes
,Fusobacterium nucleatum subsp. vincentii,anaerobe,NI,Anaerobes
,Fusobacterium periodonticum,anaerobe,NI,Anaerobes
,Fusobacterium simiae,anaerobe,NI,Anaerobes
,Gallicola barnesae,anaerobe,NI,Anaerobes
,Garciella nitratireducens,anaerobe,NI,Anaerobes
,Gemella morbillorum,anaerobe,NI,Anaerobes
,Geoalkalibacter ferrihydriticus,anaerobe,NI,Anaerobes
,Geobacter bremensis,anaerobe,NI,Anaerobes
,Geobacter chapellei,anaerobe,NI,Anaerobes
,Geobacter grbiciae,anaerobe,NI,Anaerobes
,Geobacter hydrogenophilus,anaerobe,NI,Anaerobes
,Geobacter lovleyi,anaerobe,NI,Anaerobes
,Geobacter metallireducens,anaerobe,NI,Anaerobes
,Geobacter pelophilus,anaerobe,NI,Anaerobes
,Geobacter pickeringii,anaerobe,NI,Anaerobes
,Geobacter sulfurreducens subsp. ethanolicus,anaerobe,NI,Anaerobes
,Geobacter sulfurreducens subsp. sulfurreducens,anaerobe,NI,Anaerobes
,Geoglobus acetivorans,anaerobe,NI,Anaerobes
,Geoglobus ahangari,anaerobe,NI,Anaerobes
,Geopsychrobacter electrodiphilus,anaerobe,NI,Anaerobes
,Geothermobacter ehrlichii,anaerobe,NI,Anaerobes
,Geothrix fermentans,anaerobe,NI,Anaerobes
,Geovibrio thiophilus,anaerobe,NI,Anaerobes
,Gordonibacter urolithinfaciens,anaerobe,NI,Anaerobes
,Gottschalkia acidurici,anaerobe,NI,Anaerobes
,Gottschalkia purinilytica,anaerobe,NI,Anaerobes
,Gracilibacter thermotolerans,anaerobe,NI,Anaerobes
,Granulicatella adiacens,anaerobe,NI,Anaerobes
,Granulicatella balaenopterae,anaerobe,NI,Anaerobes
,Granulicatella elegans,anaerobe,NI,Anaerobes
,Halanaerobacter lacunarum,anaerobe,NI,Anaerobes
,Halanaerobium acetethylicum,anaerobe,NI,Anaerobes
,Halanaerobium alcaliphilum,anaerobe,NI,Anaerobes
,Halanaerobium congolense,anaerobe,NI,Anaerobes
,Halanaerobium praevalens,anaerobe,NI,Anaerobes
,Halanaerobium saccharolyticum subsp. saccharolyticum,anaerobe,NI,Anaerobes
,Halarsenatibacter silvermanii,obligate anaerobe,NI,Anaerobes
,Hallella seregens,anaerobe,NI,Anaerobes
,Halobacterium piscisalsi,facultative anaerobe,NI,Anaerobes
,Halobacteroides elegans,anaerobe,NI,Anaerobes
,Halochromatium glycolicum,anaerobe,NI,Anaerobes
,Halochromatium salexigens,anaerobe,NI,Anaerobes
,Halodesulfovibrio aestuarii,anaerobe,NI,Anaerobes
,Halodesulfovibrio oceani subsp. galateae,anaerobe,NI,Anaerobes
,Halodesulfovibrio oceani subsp. oceani,anaerobe,NI,Anaerobes
,Halonatronum saccharophilum,anaerobe,NI,Anaerobes
,Haloplasma contractile,anaerobe,NI,Anaerobes
,Halorhodospira halochloris,anaerobe,NI,Anaerobes
,Halorhodospira halophila,anaerobe,NI,Anaerobes
,Halorhodospira neutriphila,anaerobe,NI,Anaerobes
,Hathewaya histolytica,anaerobe,NI,Anaerobes
,Hathewaya limosa,anaerobe,NI,Anaerobes
,Hathewaya proteolytica,anaerobe,NI,Anaerobes
,Helcococcus ovis,anaerobe,NI,Anaerobes
,Helicobacter marmotae,anaerobe,NI,Anaerobes
,Helicobacter mastomyrinus,anaerobe,NI,Anaerobes
,Heliobacillus mobilis,anaerobe,NI,Anaerobes
,Heliobacterium chlorum,anaerobe,NI,Anaerobes
,Heliobacterium undosum,anaerobe,NI,Anaerobes
,Heliophilum fasciatum,anaerobe,NI,Anaerobes
,Herbinix hemicellulosilytica,anaerobe,NI,Anaerobes
,Hippea maritima,anaerobe,NI,Anaerobes
,Holdemanella biformis,anaerobe,NI,Anaerobes
,Holdemania filiformis,anaerobe,NI,Anaerobes
,Holophaga foetida,anaerobe,NI,Anaerobes
,Hungatella effluvii,anaerobe,NI,Anaerobes
,Hungatella hathewayi,anaerobe,NI,Anaerobes
,Hydrogenispora ethanolica,anaerobe,NI,Anaerobes
,Hyperthermus butylicus,anaerobe,NI,Anaerobes
,Ignisphaera aggregans,anaerobe,NI,Anaerobes
,Ilyobacter delafieldii,anaerobe,NI,Anaerobes
,Ilyobacter insuetus,anaerobe,NI,Anaerobes
,Ilyobacter polytropus,anaerobe,NI,Anaerobes
,Ilyobacter tartaricus,anaerobe,NI,Anaerobes
,Intestinibacter bartlettii,anaerobe,NI,Anaerobes
,Kandleria vitulina,anaerobe,NI,Anaerobes
,Keratinibaculum paraultunense,anaerobe,NI,Anaerobes
,Klebsiella singaporensis,facultative anaerobe,NI,Anaerobes
,Kosmotoga arenicorallina,anaerobe,NI,Anaerobes
,Kosmotoga pacifica,anaerobe,NI,Anaerobes
,Lachnoanaerobaculum saburreum,anaerobe,NI,Anaerobes
,Lachnobacterium bovis,anaerobe,NI,Anaerobes
,Lachnospira multipara,anaerobe,NI,Anaerobes
,Lactivibrio alcoholicus,anaerobe,NI,Anaerobes
,Lactobacillus acidophilus,anaerobe,NI,Anaerobes
,Lactobacillus agilis,anaerobe,NI,Anaerobes
,Lactobacillus algidus,anaerobe,NI,Anaerobes
,Lactobacillus animalis,anaerobe,NI,Anaerobes
,Lactobacillus apinorum,anaerobe,NI,Anaerobes
,Lactobacillus aviarius subsp. araffinosus,anaerobe,NI,Anaerobes
,Lactobacillus aviarius subsp. aviarius,anaerobe,NI,Anaerobes
,Lactobacillus bombi,anaerobe,NI,Anaerobes
,Lactobacillus bombicola,anaerobe,NI,Anaerobes
,Lactobacillus crispatus,anaerobe,NI,Anaerobes
,Lactobacillus delbrueckii subsp. bulgaricus,anaerobe,NI,Anaerobes
,Lactobacillus delbrueckii subsp. delbrueckii,anaerobe,NI,Anaerobes
,Lactobacillus delbrueckii subsp. lactis,anaerobe,NI,Anaerobes
,Lactobacillus gasseri,anaerobe,NI,Anaerobes
,Lactobacillus ginsenosidimutans,anaerobe,NI,Anaerobes
,Lactobacillus hamsteri,anaerobe,NI,Anaerobes
,Lactobacillus helsingborgensis,anaerobe,NI,Anaerobes
,Lactobacillus helveticus,anaerobe,NI,Anaerobes
,Lactobacillus herbarum,anaerobe,NI,Anaerobes
,Lactobacillus ingluviei,anaerobe,NI,Anaerobes
,Lactobacillus jensenii,anaerobe,NI,Anaerobes
,Lactobacillus kefiranofaciens subsp. kefiranofaciens,anaerobe,NI,Anaerobes
,Lactobacillus kefiranofaciens subsp. kefirgranum,anaerobe,NI,Anaerobes
,Lactobacillus kimbladii,anaerobe,NI,Anaerobes
,Lactobacillus kullabergensis,anaerobe,NI,Anaerobes
,Lactobacillus mellifer,anaerobe,NI,Anaerobes
,Lactobacillus mellis,anaerobe,NI,Anaerobes
,Lactobacillus melliventris,anaerobe,NI,Anaerobes
,Lactobacillus pantheris,anaerobe,NI,Anaerobes
,Lactobacillus parakefiri,anaerobe,NI,Anaerobes
,Lactobacillus ruminis,anaerobe,NI,Anaerobes
,Lactobacillus sanfranciscensis,anaerobe,NI,Anaerobes
,Lactobacillus sharpeae,anaerobe,NI,Anaerobes
,Lactobacillus siliginis,anaerobe,NI,Anaerobes
,Lactobacillus suebicus,anaerobe,NI,Anaerobes
,Lactococcus piscium,anaerobe,NI,Anaerobes
,Lactonifactor longoviformis,anaerobe,NI,Anaerobes
,Leptotrichia buccalis,anaerobe,NI,Anaerobes
,Leptotrichia hongkongensis,anaerobe,NI,Anaerobes
,Leptotrichia trevisanii,anaerobe,NI,Anaerobes
,Leuconostoc gelidum subsp. gasicomitatum,anaerobe,NI,Anaerobes
,Leuconostoc gelidum subsp. gelidum,anaerobe,NI,Anaerobes
,Leuconostoc mesenteroides subsp. jonggajibkimchii subsp. nov.,facultative anaerobe,NI,Anaerobes
,Limnochorda pilosa,anaerobe,NI,Anaerobes
,Longibaculum muris,anaerobe,NI,Anaerobes
,Longicatena caecimuris,anaerobe,NI,Anaerobes
,Longilinea arvoryzae,anaerobe,NI,Anaerobes
,Malonomonas rubra,anaerobe,NI,Anaerobes
,Marichromatium bheemlicum,obligate anaerobe,NI,Anaerobes
,Marichromatium fluminis,anaerobe,NI,Anaerobes
,Marichromatium gracile,anaerobe,NI,Anaerobes
,Marichromatium purpuratum,anaerobe,NI,Anaerobes
,Marichromatium sp.,anaerobe,NI,Anaerobes
,Marinitoga camini,anaerobe,NI,Anaerobes
,Marinitoga okinawensis,anaerobe,NI,Anaerobes
,Marinitoga piezophila,anaerobe,NI,Anaerobes
,Marvinbryantia formatexigens,anaerobe,NI,Anaerobes
,Megamonas hypermegale,anaerobe,NI,Anaerobes
,Megasphaera cerevisiae,anaerobe,NI,Anaerobes
,Megasphaera elsdenii,anaerobe,NI,Anaerobes
,Megasphaera indica,anaerobe,NI,Anaerobes
,Megasphaera micronuciformis,anaerobe,NI,Anaerobes
,Mesotoga prima,anaerobe,NI,Anaerobes
,Methanimicrococcus blatticola,anaerobe,NI,Anaerobes
,Methanobacterium aarhusense,anaerobe,NI,Anaerobes
,Methanobacterium alcaliphilum,anaerobe,NI,Anaerobes
,Methanobacterium beijingense,anaerobe,NI,Anaerobes
,Methanobacterium bryantii,anaerobe,NI,Anaerobes
,Methanobacterium congolense,anaerobe,NI,Anaerobes
,Methanobacterium espanolae,anaerobe,NI,Anaerobes
,Methanobacterium flexile,anaerobe,NI,Anaerobes
,Methanobacterium formicicum,anaerobe,NI,Anaerobes
,Methanobacterium kanagiense,anaerobe,NI,Anaerobes
,Methanobacterium movens,anaerobe,NI,Anaerobes
,Methanobacterium movilense,anaerobe,NI,Anaerobes
,Methanobacterium oryzae,anaerobe,NI,Anaerobes
,Methanobacterium paludis,anaerobe,NI,Anaerobes
,Methanobacterium palustre,anaerobe,NI,Anaerobes
,Methanobacterium subterraneum,anaerobe,NI,Anaerobes
,Methanobrevibacter arboriphilicus,anaerobe,NI,Anaerobes
,Methanobrevibacter curvatus,anaerobe,NI,Anaerobes
,Methanobrevibacter cuticularis,anaerobe,NI,Anaerobes
,Methanobrevibacter filiformis,anaerobe,NI,Anaerobes
,Methanobrevibacter gottschalkii,anaerobe,NI,Anaerobes
,Methanobrevibacter millerae,anaerobe,NI,Anaerobes
,Methanobrevibacter olleyae,anaerobe,NI,Anaerobes
,Methanobrevibacter oralis,anaerobe,NI,Anaerobes
,Methanobrevibacter ruminantium,anaerobe,NI,Anaerobes
,Methanobrevibacter smithii,anaerobe,NI,Anaerobes
,Methanobrevibacter thaueri,anaerobe,NI,Anaerobes
,Methanobrevibacter woesei,anaerobe,NI,Anaerobes
,Methanocalculus alkaliphilus,anaerobe,NI,Anaerobes
,Methanocalculus chunghsingensis,anaerobe,NI,Anaerobes
,Methanocalculus halotolerans,anaerobe,NI,Anaerobes
,Methanocalculus natronophilus,anaerobe,NI,Anaerobes
,Methanocalculus pumilus,anaerobe,NI,Anaerobes
,Methanocalculus taiwanensis,anaerobe,NI,Anaerobes
,Methanocaldococcus bathoardescens,anaerobe,NI,Anaerobes
,Methanocaldococcus fervens,anaerobe,NI,Anaerobes
,Methanocaldococcus indicus,anaerobe,NI,Anaerobes
,Methanocaldococcus infernus,anaerobe,NI,Anaerobes
,Methanocaldococcus jannaschii,anaerobe,NI,Anaerobes
,Methanocaldococcus villosus,anaerobe,NI,Anaerobes
,Methanocaldococcus vulcanius,anaerobe,NI,Anaerobes
,Methanocella arvoryzae,anaerobe,NI,Anaerobes
,Methanocella conradii,anaerobe,NI,Anaerobes
,Methanococcoides alaskense,anaerobe,NI,Anaerobes
,Methanococcoides burtonii,anaerobe,NI,Anaerobes
,Methanococcoides methylutens,anaerobe,NI,Anaerobes
,Methanococcoides vulcani,anaerobe,NI,Anaerobes
,Methanococcus aeolicus,anaerobe,NI,Anaerobes
,Methanococcus maripaludis,anaerobe,NI,Anaerobes
,Methanococcus vannielii,anaerobe,NI,Anaerobes
,Methanococcus voltae,anaerobe,NI,Anaerobes
,Methanocorpusculum aggregans,anaerobe,NI,Anaerobes
,Methanocorpusculum bavaricum,anaerobe,NI,Anaerobes
,Methanocorpusculum labreanum,anaerobe,NI,Anaerobes
,Methanocorpusculum sinense,anaerobe,NI,Anaerobes
,Methanoculleus bourgensis,anaerobe,NI,Anaerobes
,Methanoculleus chikugoensis,anaerobe,NI,Anaerobes
,Methanoculleus marisnigri,anaerobe,NI,Anaerobes
,Methanoculleus palmolei,anaerobe,NI,Anaerobes
,Methanoculleus receptaculi,anaerobe,NI,Anaerobes
,Methanoculleus sediminis,anaerobe,NI,Anaerobes
,Methanoculleus submarinus,anaerobe,NI,Anaerobes
,Methanoculleus thermophilus,anaerobe,NI,Anaerobes
,Methanofollis aquaemaris,anaerobe,NI,Anaerobes
,Methanofollis formosanus,anaerobe,NI,Anaerobes
